s0,s10,s90,s90d
29,22,5,0
97,45,26,0
34,22,13,0
78,68,56,6
46,31,10,3
118,89,124,19
105,92,78,12
45,28,12,0
124,72,125,22
97,70,66,9
101,39,19,0
46,29,14,0
46,34,10,3
102,42,23,2
117,108,115,24
124,80,136,22
26,23,16,0
97,52,41,5
106,71,91,11
96,48,22,3
109,67,83,13
95,65,64,10
34,29,11,0
106,73,78,7
47,26,11,1
96,83,87,7
97,68,96,8
110,88,72,15
103,63,88,13
39,24,14,0
118,66,96,13
43,59,76,14
43,31,13,0
54,37,12,1
109,84,110,17
127,252,249,248
55,36,19,0
55,30,16,0
95,78,105,14
119,83,125,16
31,24,9,0
124,75,128,29
115,66,75,13
109,102,116,14
75,56,16,0
101,93,141,28
105,71,122,21
104,75,134,20
116,83,113,12
47,30,13,0
67,45,17,5
98,68,60,4
103,85,92,13
120,97,127,22
40,31,5,0
113,80,113,15
46,28,11,3
108,89,126,17
110,92,119,11
39,34,10,0
100,70,104,19
48,38,16,0
101,74,77,4
37,32,6,1
99,84,129,13
107,113,145,32
93,66,91,16
124,84,116,21
29,31,17,3
26,19,17,1
108,67,103,19
84,93,149,30
82,36,16,4
48,31,16,0
36,27,2,0
126,79,142,18
26,27,3,0
86,67,51,7
99,74,55,7
100,77,100,19
128,107,115,16
79,81,65,86
90,38,20,2
124,87,150,21
90,85,131,15
104,72,111,12
121,72,109,12
102,82,122,11
91,69,101,12
42,26,3,2
40,31,10,0
38,30,6,1
112,62,110,6
51,37,11,3
120,89,139,19
105,75,80,6
102,78,85,12
104,66,110,9
112,98,149,16
34,28,12,0
40,27,8,2
39,26,12,0
99,77,82,14
38,26,15,1
100,80,97,4
114,96,191,35
43,28,10,2
104,88,101,13
55,25,16,0
112,86,106,15
48,31,10,1
92,69,82,8
102,92,145,26
113,88,101,17
103,70,83,12
34,25,23,0
73,38,15,2
44,33,13,3
113,89,141,19
108,70,96,14
123,103,82,7
105,71,105,16
40,40,7,6
98,72,83,11
116,90,103,11
102,71,141,13
106,77,117,24
97,69,103,7
88,63,50,4
106,65,51,12
32,28,10,0
106,60,103,13
47,32,14,0
119,89,125,16
108,59,105,14
109,76,94,9
111,84,165,20
48,34,11,1
33,21,12,1
117,80,95,16
111,72,84,19
40,28,14,0
110,57,57,7
110,83,125,18
116,57,27,0
47,35,8,0
108,72,82,12
44,26,4,3
103,67,104,6
45,33,13,0
42,31,16,4
56,19,17,2
122,82,112,14
40,31,12,6
103,40,27,4
41,34,16,0
93,73,94,10
105,68,108,9
98,60,66,7
103,67,105,12
111,66,67,11
46,30,9,2
113,73,100,10
92,81,77,7
45,29,13,2
103,84,118,9
37,27,7,0
101,66,64,12
123,91,141,26
73,44,15,3
108,100,146,21
124,87,133,11
36,25,12,0
52,39,14,5
114,88,154,20
96,80,125,5
49,26,17,2
122,87,141,23
95,65,88,22
102,79,117,13
107,76,110,19
112,72,124,22
110,77,113,8
108,72,98,5
44,41,8,1
26,26,8,0
97,72,84,18
134,103,107,12
43,35,13,6
107,65,78,14
33,36,6,0
102,56,112,28
115,50,48,5
98,85,83,12
105,81,135,18
49,31,11,2
98,72,99,18
42,29,10,0
43,29,10,0
49,35,19,1
30,21,6,0
128,88,144,27
35,27,11,1
90,70,84,14
38,29,7,2
43,22,9,1
46,32,9,2
98,80,100,7
134,83,114,22
41,29,10,4
45,31,9,0
103,74,65,6
89,79,89,20
108,83,91,8
102,72,109,22
131,79,186,31
106,71,83,10
46,28,9,4
30,23,7,5
88,75,65,5
118,83,125,25
95,80,101,12
45,32,15,0
132,77,100,18
38,27,19,3
109,86,134,15
108,72,150,24
118,84,139,25
111,62,96,19
44,41,6,0
94,65,68,3
42,42,14,1
117,81,111,20
108,80,91,22
38,30,9,3
96,65,86,9
44,28,14,5
113,68,89,14
124,82,144,19
33,23,12,4
44,30,10,1
117,76,132,17
34,32,5,2
107,85,92,6
120,88,127,17
32,12,50,2
49,39,6,0
129,104,87,15
94,51,27,1
81,34,17,0
36,26,9,3
123,97,107,15
94,66,69,0
85,44,31,0
100,70,81,10
115,93,146,24
107,88,130,12
85,40,30,0
102,71,97,15
115,69,108,18
120,108,105,16
31,23,15,1
110,98,137,11
101,95,116,25
35,26,7,4
94,45,25,7
38,35,18,4
105,79,90,12
74,65,75,40
113,60,125,23
30,28,6,0
35,22,3,0
107,70,139,23
98,67,85,14
45,26,6,5
109,90,130,20
107,77,128,12
94,37,16,4
99,76,76,16
94,76,102,7
53,34,12,0
111,97,107,11
46,26,17,1
129,79,157,27
40,26,8,3
49,33,16,3
47,31,8,0
119,54,117,16
112,67,75,4
45,21,13,0
39,26,7,1
63,86,92,28
47,28,6,0
42,34,15,3
50,28,20,0
114,80,103,14
92,72,75,4
108,70,103,10
36,30,9,0
45,30,15,1
99,40,30,0
101,81,129,20
74,25,12,4
37,25,11,0
105,68,76,13
99,88,111,17
123,77,121,8
65,82,74,31
33,24,9,0
110,77,104,14
101,79,80,9
26,26,10,0
48,28,12,3
117,77,109,5
48,27,7,0
44,31,8,2
116,83,149,16
113,97,100,17
122,79,122,33
128,109,120,24
84,43,18,4
53,29,11,1
95,66,57,6
105,76,74,5
52,35,8,0
83,37,16,3
103,76,92,20
101,80,63,9
103,69,94,17
99,79,110,11
110,73,134,12
81,41,17,3
113,71,113,17
39,24,14,2
50,29,8,2
113,80,120,19
125,79,137,21
46,29,11,0
112,77,99,15
30,17,18,2
97,58,85,15
83,34,24,7
37,31,9,2
114,79,110,14
38,23,6,1
97,68,109,10
108,71,94,16
77,46,77,11
52,31,5,3
42,37,11,0
103,80,86,7
49,30,14,1
98,78,89,11
108,52,37,2
101,81,92,11
104,78,103,6
31,27,8,4
107,76,72,18
109,77,126,24
49,31,12,2
30,22,11,0
83,40,36,1
121,117,137,25
49,36,15,0
109,97,102,10
111,91,102,23
50,28,10,0
32,21,9,0
134,77,150,17
100,71,92,8
111,72,95,17
91,67,96,17
47,30,15,0
39,31,6,1
104,78,87,15
114,88,106,18
18,15,8,0
103,99,92,7
45,28,14,8
92,71,95,16
38,29,13,3
39,27,10,0
111,92,166,30
110,66,99,20
102,70,62,18
118,73,105,13
115,83,92,9
33,15,10,2
47,29,6,3
113,79,100,11
115,72,113,23
14,9,17,0
92,47,20,0
90,43,26,0
110,76,125,21
74,43,42,136
252,199,249,248
132,189,249,248
99,65,113,12
46,18,10,0
109,72,138,17
103,69,121,14
34,21,9,2
46,20,12,0
33,20,5,3
95,72,83,10
114,94,113,24
47,32,11,1
47,30,15,2
89,68,92,13
37,21,7,3
118,85,140,17
103,92,84,13
110,80,105,9
137,81,132,30
115,75,103,13
38,31,7,1
114,74,147,5
119,82,143,20
119,82,115,11
95,53,26,0
44,30,10,0
112,76,106,13
44,33,9,2
90,72,68,16
103,78,80,8
112,73,126,6
114,70,114,25
113,79,109,18
112,70,122,16
111,71,113,16
40,28,12,0
114,80,113,18
82,91,109,71
40,28,10,4
103,44,33,9
112,83,91,5
50,28,9,0
117,83,126,15
121,87,121,23
106,91,77,17
106,49,46,1
105,81,61,18
122,77,135,16
37,30,10,1
101,65,81,23
74,75,122,85
42,31,13,1
113,75,118,7
71,53,27,1
47,33,12,0
76,29,15,2
116,81,124,19
42,36,14,0
91,40,30,7
93,31,27,2
109,80,115,18
109,85,101,15
124,75,138,20
120,94,128,13
34,23,15,5
85,65,86,11
101,87,89,15
107,67,140,19
38,27,11,5
98,73,73,6
94,40,32,4
125,93,175,29
27,25,12,3
37,35,23,3
44,29,14,2
25,15,14,0
111,87,115,22
37,34,10,1
106,62,79,6
44,30,16,2
37,31,9,1
102,77,79,6
49,35,9,3
25,19,12,0
92,66,66,6
52,38,41,1
103,70,87,7
32,30,5,1
122,100,119,24
111,78,101,11
82,67,71,7
111,82,139,16
44,33,12,1
98,70,57,7
102,65,91,16
29,21,5,0
52,30,14,2
40,25,16,1
94,68,71,9
98,96,129,23
44,30,13,0
125,95,147,31
39,27,11,0
106,85,86,13
104,65,77,11
105,77,107,10
99,42,26,1
106,74,124,14
101,81,91,20
112,75,81,16
121,72,136,20
126,80,135,14
104,72,103,15
121,75,114,10
100,88,78,9
90,63,59,15
50,31,10,3
108,103,119,16
109,80,85,16
43,32,8,3
105,72,104,11
47,40,12,0
55,45,15,4
116,90,112,36
106,78,100,9
43,32,13,7
84,45,22,5
13,11,9,1
105,68,127,19
120,85,114,20
110,83,95,13
92,67,102,11
46,35,17,0
114,83,85,21
107,60,79,13
108,75,162,15
91,67,93,16
43,31,12,3
79,66,44,4
49,35,27,2
45,23,11,0
108,69,71,13
46,28,13,0
50,40,9,0
55,33,15,5
34,36,9,3
107,82,98,13
98,82,71,12
70,95,130,88
45,30,12,0
40,40,9,0
96,43,33,4
100,81,89,21
48,27,11,0
41,29,9,0
115,70,88,17
42,31,16,0
86,68,66,13
103,61,86,9
68,42,25,6
50,27,11,2
35,28,12,0
115,82,104,13
101,73,96,13
108,58,91,9
108,91,135,19
103,63,116,9
47,32,8,0
40,24,10,5
113,95,99,19
32,24,9,1
129,82,137,22
109,69,95,22
114,64,98,15
109,85,123,25
32,31,6,0
106,58,107,15
33,30,10,0
92,77,84,12
121,84,162,33
95,66,88,7
106,75,91,8
45,28,10,2
94,34,24,3
100,68,127,21
104,80,104,15
104,72,90,13
104,52,32,0
37,37,11,0
144,81,142,20
83,36,30,0
42,29,17,4
44,20,18,2
104,41,35,3
39,31,7,3
51,27,12,0
94,47,59,9
113,92,142,21
102,79,62,9
123,104,121,10
57,46,13,1
39,29,12,2
94,61,96,9
36,26,6,4
45,31,10,0
96,69,66,6
27,20,5,1
37,30,5,0
38,31,8,0
107,77,103,13
106,65,111,8
79,26,22,0
106,80,80,19
111,104,125,7
104,77,102,11
141,112,129,16
98,90,124,15
102,82,118,10
48,27,11,0
103,67,99,15
98,67,69,17
53,51,12,2
105,82,133,8
99,58,35,0
123,90,157,24
34,26,10,2
111,84,109,15
114,82,109,20
93,68,75,15
106,49,21,2
107,79,75,6
106,89,153,17
103,80,97,10
119,74,121,17
114,66,104,10
110,90,129,16
46,28,14,2
53,37,50,16
31,25,6,0
99,81,113,69
35,27,8,1
40,31,12,1
105,74,76,11
116,86,110,16
114,70,91,10
104,80,106,28
45,31,15,2
100,65,67,14
134,129,162,13
44,29,12,0
127,113,120,16
37,24,8,3
32,24,11,0
37,24,6,0
109,63,101,8
113,95,119,17
115,74,109,21
108,80,97,23
114,79,90,14
111,76,94,14
29,11,15,0
99,95,170,29
111,83,106,14
52,31,12,2
118,86,149,27
72,90,157,139
35,29,7,0
123,90,164,40
118,85,139,16
107,83,113,10
101,71,64,22
37,30,8,0
40,34,9,1
122,87,160,20
41,33,6,1
72,40,31,0
91,40,30,0
51,28,9,0
42,35,7,0
87,84,84,9
105,74,65,12
33,15,8,1
92,40,26,2
98,61,80,7
89,37,33,1
53,34,10,2
49,30,9,0
66,52,123,23
103,50,34,1
33,35,9,1
112,81,77,15
29,22,4,1
105,71,75,16
42,26,9,0
59,30,13,1
35,28,4,0
123,75,95,8
121,80,134,7
34,33,13,1
34,23,19,0
106,75,89,14
91,64,66,6
144,83,224,15
35,30,10,0
106,63,101,19
100,79,65,6
45,27,11,2
30,21,20,2
101,69,78,10
111,82,116,23
60,38,14,2
47,32,17,0
47,27,19,0
98,74,118,95
119,105,90,25
83,64,67,11
80,33,20,0
35,25,7,0
46,33,9,1
14,20,20,4
105,68,93,13
31,24,7,4
120,79,146,20
50,27,9,0
43,26,11,3
103,58,78,8
114,85,103,10
119,77,161,26
113,92,142,17
102,64,68,9
92,80,72,11
118,91,120,15
109,86,84,14
51,41,12,3
101,87,116,18
113,71,101,6
92,69,90,15
43,31,6,1
88,69,56,16
141,86,199,42
32,36,6,2
103,78,119,9
44,32,8,1
25,22,7,4
105,79,108,18
107,99,118,32
42,25,14,0
111,78,139,26
106,80,91,13
40,25,16,0
66,52,17,2
91,71,88,13
110,82,126,9
118,77,122,15
49,35,6,2
129,84,120,10
43,38,11,0
123,93,166,28
98,76,94,9
107,83,87,14
37,33,8,3
98,55,65,9
57,26,17,3
93,73,92,16
44,32,9,3
24,13,45,9
85,75,139,115
61,39,11,1
35,28,12,3
92,35,21,2
35,30,7,0
48,26,3,3
89,112,249,248
124,81,124,15
43,26,10,1
46,28,15,2
93,60,58,4
107,91,115,3
43,32,11,0
47,26,14,2
49,30,6,3
54,35,9,0
121,80,93,11
35,29,11,1
100,70,87,6
122,72,78,20
40,29,11,0
37,23,4,0
29,28,10,0
42,26,9,2
112,64,130,18
46,30,15,3
95,71,75,8
108,77,102,15
106,72,96,9
45,30,12,2
57,28,17,3
96,71,86,9
43,24,23,2
85,75,81,6
96,79,90,8
76,82,123,46
102,61,82,7
106,81,149,39
111,83,92,23
99,71,95,15
98,65,62,10
97,62,105,7
95,34,26,0
96,68,71,10
98,42,37,2
119,71,75,13
32,25,9,0
97,63,94,12
100,62,69,14
12,15,6,2
69,23,14,1
88,60,63,1
53,28,12,2
99,41,37,0
40,32,6,7
101,86,96,8
87,79,107,5
39,32,7,0
36,26,9,0
40,31,12,0
127,75,144,9
89,74,108,46
116,74,103,14
100,72,77,10
40,31,4,0
104,67,76,10
113,58,89,18
106,49,37,5
42,28,13,0
50,28,15,4
42,25,11,0
33,21,11,2
41,28,9,1
43,29,8,0
116,90,170,26
107,75,100,19
90,56,25,4
97,71,70,2
131,85,139,23
97,69,122,17
139,86,130,19
102,93,171,9
100,70,98,7
89,71,79,10
107,77,99,10
94,43,26,0
109,79,133,28
94,69,108,21
108,81,155,22
35,35,11,0
95,73,79,17
110,80,82,11
99,70,98,10
106,69,94,18
131,110,113,9
117,69,114,11
95,64,106,4
47,29,9,3
34,26,10,3
102,87,106,15
41,25,9,3
109,90,131,26
116,90,114,13
114,44,36,5
81,62,64,5
39,34,16,2
148,93,150,19
61,48,18,0
104,119,181,15
111,83,98,12
44,36,13,0
127,94,168,23
112,84,88,17
48,36,7,1
34,13,9,1
123,80,169,18
103,77,84,12
114,85,131,20
142,117,194,26
102,80,88,11
96,67,75,2
105,76,114,17
113,67,133,35
39,37,13,0
99,60,84,12
88,100,96,92
87,62,70,9
105,72,99,8
107,82,99,15
104,80,123,12
132,97,147,31
32,29,5,3
49,32,9,1
90,46,41,9
95,70,86,13
97,35,26,1
56,44,22,0
112,74,88,10
38,29,9,1
119,99,144,28
122,83,165,23
41,34,20,0
108,78,108,14
102,71,66,7
101,64,55,5
124,79,112,19
117,95,120,22
101,78,88,14
26,16,66,12
112,78,104,6
117,104,147,21
127,83,136,25
20,13,11,5
117,71,130,15
106,69,113,9
111,77,97,14
114,99,99,4
122,86,140,25
45,27,17,0
124,87,122,8
94,78,80,23
38,22,10,0
38,27,9,0
93,70,83,8
92,43,27,0
50,29,12,2
94,46,29,0
53,20,12,3
38,30,15,1
46,25,14,0
31,19,59,5
35,22,7,2
112,85,126,17
114,86,83,13
47,28,22,0
100,79,80,10
111,49,33,0
110,73,105,15
113,86,108,11
103,78,94,16
93,81,102,17
111,81,89,11
96,70,114,11
114,74,156,21
109,90,121,14
101,46,14,0
92,73,71,14
110,47,109,10
32,26,9,0
77,78,112,58
109,78,94,16
51,23,14,0
49,38,18,0
99,67,80,17
112,83,90,12
34,20,18,4
117,60,106,15
113,86,118,17
113,79,89,8
52,36,17,0
100,47,32,0
105,47,28,1
116,77,85,14
33,27,8,2
100,80,99,24
50,91,107,113
35,27,22,0
116,77,114,15
103,90,128,28
126,81,138,28
115,77,96,30
110,85,101,24
47,33,16,0
30,22,16,1
31,27,7,1
127,57,133,17
72,39,14,1
109,80,140,15
98,58,50,0
112,86,127,9
106,80,87,10
130,112,163,19
130,84,137,21
48,21,13,0
50,37,11,1
106,75,69,14
106,57,85,10
44,33,11,0
107,77,105,7
125,72,124,12
70,54,21,1
107,92,71,12
120,86,162,28
104,76,80,16
100,80,133,10
117,95,125,22
105,69,115,12
110,73,83,10
107,81,99,17
109,75,78,15
96,62,87,4
38,25,14,3
113,48,33,2
107,73,148,19
83,37,9,0
83,65,81,45
44,33,10,0
29,29,7,1
98,78,132,12
43,29,9,0
102,37,30,1
114,77,119,20
134,90,141,33
110,82,102,8
107,98,111,16
44,41,12,4
92,53,34,0
35,25,20,1
100,72,97,22
49,35,27,0
114,65,88,13
109,86,107,15
94,68,70,20
34,28,6,4
105,74,95,11
45,26,9,0
33,26,15,0
96,82,87,10
133,113,110,22
34,28,15,0
106,72,128,19
123,94,160,16
85,67,57,12
115,77,98,10
39,24,11,0
103,73,72,11
64,53,62,9
131,89,161,25
101,63,65,20
105,69,93,12
106,88,123,15
54,40,9,4
101,77,92,55
90,38,35,3
35,29,16,0
80,88,67,30
46,33,18,0
95,45,32,2
98,63,71,9
112,68,79,6
114,85,119,19
82,40,25,0
134,94,198,29
106,73,80,18
114,103,78,14
43,37,13,2
107,78,112,8
108,69,109,21
40,25,6,0
107,77,119,11
91,64,83,14
113,49,34,4
99,70,76,11
100,74,78,11
105,67,82,8
127,84,162,23
100,48,53,6
106,63,81,11
33,31,9,3
28,19,10,0
104,71,81,12
98,64,93,16
106,47,121,27
102,69,89,12
45,34,20,5
97,77,96,11
109,90,102,14
123,93,130,11
97,62,54,9
115,74,98,9
41,22,15,0
55,35,10,0
80,79,81,17
120,79,160,16
121,87,97,18
47,35,10,1
37,27,2,0
107,79,125,14
115,74,119,13
95,76,118,19
111,65,86,11
111,72,105,17
110,53,105,14
101,81,110,23
94,73,66,7
35,18,13,0
82,38,15,0
108,75,91,14
113,48,97,9
135,71,128,17
40,26,12,4
128,75,116,21
102,68,102,20
25,40,139,68
113,82,129,34
89,61,120,20
103,74,73,8
34,27,9,3
114,62,90,21
34,28,5,0
13,18,6,6
102,63,93,8
112,96,137,18
109,86,151,32
106,80,96,13
108,83,103,14
38,30,6,0
33,27,8,0
108,77,72,8
104,79,77,12
89,66,63,9
93,47,35,3
111,78,111,19
105,75,142,22
104,65,84,20
126,75,143,9
113,76,127,15
66,36,21,0
121,71,87,13
87,46,36,5
49,33,25,5
113,76,112,16
46,33,11,1
122,83,131,9
109,67,90,9
44,32,12,0
116,53,115,24
112,77,116,17
105,66,134,23
37,28,7,3
118,88,87,15
108,76,83,12
92,75,75,15
101,79,67,13
128,96,143,26
133,49,143,20
40,25,8,0
115,28,30,8
47,25,8,0
96,61,63,6
132,252,249,248
38,27,14,0
103,65,95,12
112,78,74,11
34,26,4,0
107,77,119,23
106,89,103,14
116,76,100,10
122,95,114,13
48,34,11,7
114,70,62,19
53,36,11,2
108,79,75,12
80,66,73,13
124,83,103,23
114,80,122,18
41,27,12,0
41,26,17,1
34,24,5,4
111,89,102,11
48,35,15,0
96,79,125,5
117,76,122,18
107,74,122,29
109,75,109,22
107,73,84,14
103,73,89,8
109,74,104,12
34,25,11,1
54,36,24,3
44,32,13,0
128,72,104,17
34,25,10,0
101,73,87,17
51,25,10,0
93,70,73,8
90,40,30,2
108,81,86,11
122,92,105,18
59,40,15,1
30,24,9,0
47,29,8,6
97,73,64,17
105,38,22,3
112,73,98,14
100,108,69,52
106,69,73,15
72,33,21,1
106,32,28,3
114,73,127,16
48,23,20,0
105,46,34,5
49,28,13,5
40,29,15,0
83,28,11,2
103,89,144,12
112,70,127,21
108,103,145,19
42,33,9,4
95,80,102,7
50,30,10,0
51,32,15,1
120,77,134,13
99,89,89,8
105,70,90,17
103,69,104,17
103,80,126,25
124,98,130,10
117,80,123,24
43,34,9,4
104,77,114,21
45,28,6,5
34,26,9,3
96,43,30,2
105,78,89,14
109,68,111,10
42,28,27,1
56,27,25,4
37,28,18,0
122,65,108,15
114,70,115,11
112,78,99,4
93,69,97,10
43,30,13,1
108,53,106,16
34,26,4,0
106,73,79,6
41,29,8,10
102,82,72,8
104,44,33,0
37,38,9,1
112,98,126,12
102,63,84,11
123,81,159,14
114,85,109,14
41,29,11,0
40,28,15,0
110,64,74,3
115,79,104,20
36,30,7,0
35,28,11,1
113,70,108,10
80,40,14,0
92,76,102,19
113,88,134,15
94,81,77,7
89,70,65,15
129,77,119,16
47,33,6,0
122,73,123,12
103,69,68,11
108,81,119,19
30,18,11,3
113,86,126,16
36,24,14,4
103,88,116,20
44,27,13,0
67,27,20,0
43,27,18,4
109,70,92,14
106,70,110,9
128,93,100,9
36,27,13,0
33,19,8,2
111,69,98,9
109,87,127,14
105,83,109,25
108,80,107,12
112,84,115,15
40,21,10,0
39,27,16,0
37,25,16,0
40,29,11,5
42,20,10,1
30,22,7,2
108,68,76,13
89,72,103,9
42,29,15,4
35,25,10,1
116,83,134,13
99,38,25,9
105,80,91,15
64,39,12,3
98,76,74,9
115,64,107,5
114,82,75,17
101,75,107,25
93,45,73,7
117,99,124,23
96,82,119,20
91,34,28,0
109,86,93,11
43,23,10,3
117,98,97,21
103,38,30,2
118,78,118,18
51,36,11,0
110,66,65,10
108,85,100,19
41,23,17,0
94,63,71,7
103,74,138,24
47,27,8,0
48,30,11,2
123,101,120,27
42,25,8,0
16,16,18,1
43,26,12,0
107,86,175,15
105,72,129,18
107,71,62,20
35,25,10,0
35,27,12,4
53,25,21,3
112,74,97,20
81,46,20,0
100,77,97,10
127,68,108,6
99,73,95,12
34,28,10,3
36,27,7,0
98,66,91,17
36,26,18,0
97,76,70,3
45,37,8,2
22,9,62,14
99,67,69,6
106,79,106,20
115,68,106,20
43,33,20,2
109,73,77,8
104,78,97,28
52,41,15,4
117,93,119,21
35,34,8,1
94,63,92,9
47,26,12,0
90,63,56,7
117,76,105,15
125,89,177,31
101,69,92,2
28,21,18,0
111,77,169,6
107,67,79,11
104,74,86,15
112,83,125,15
54,37,16,0
48,33,17,0
46,29,24,0
33,26,5,4
112,39,29,4
56,35,13,0
106,79,91,15
105,85,111,9
144,125,148,38
110,82,73,8
47,34,6,0
130,76,120,23
45,29,24,0
45,30,9,3
41,23,17,1
94,62,100,12
96,76,86,17
102,75,66,2
43,32,14,0
119,82,111,27
114,71,111,10
89,58,56,4
105,91,102,12
42,33,13,0
19,14,8,0
50,33,9,0
46,30,8,2
48,32,9,1
29,22,19,3
123,84,102,14
112,92,121,17
34,19,19,2
14,9,14,1
112,76,128,17
97,42,31,0
49,34,7,1
41,26,15,0
50,27,10,0
117,97,151,20
121,73,156,60
107,88,93,17
47,28,14,3
115,89,122,14
49,24,10,0
104,68,93,9
50,33,14,2
85,38,29,1
119,79,103,13
26,27,9,0
41,53,88,11
93,70,81,8
43,28,8,7
40,26,16,5
29,29,15,3
85,95,144,106
101,74,98,12
101,68,105,13
38,31,6,0
35,30,14,1
119,85,118,21
121,82,143,9
110,78,149,16
46,28,18,6
38,24,8,3
105,73,105,20
53,26,9,0
92,44,25,0
39,32,13,0
117,72,83,8
97,75,89,16
104,37,41,2
100,39,30,0
97,55,18,3
98,70,83,13
45,28,6,0
100,70,85,12
113,114,100,15
39,31,18,0
101,65,75,7
98,71,56,9
41,65,66,8
41,31,11,4
57,40,10,0
32,25,15,0
55,35,12,2
30,34,8,0
59,37,21,2
93,73,76,6
44,28,11,3
32,24,15,3
37,28,8,0
104,50,26,4
107,71,136,30
125,82,130,21
115,71,111,8
92,65,49,11
35,25,11,0
98,38,31,2
117,88,120,28
112,78,97,16
112,93,115,27
99,40,36,0
38,27,8,1
122,87,167,23
100,72,103,17
101,72,105,12
38,30,23,2
108,70,84,18
16,12,14,0
123,97,139,25
100,75,102,10
106,91,118,12
109,64,102,21
74,36,27,0
127,82,166,17
38,31,16,0
20,21,24,6
82,36,25,6
51,29,13,0
116,54,126,12
108,73,115,11
30,30,9,0
78,82,80,48
110,78,68,8
114,84,119,13
46,35,6,4
41,25,17,4
89,76,76,8
117,53,101,12
33,29,16,4
110,63,96,11
125,98,132,32
53,29,18,0
113,73,88,19
104,57,94,8
44,24,15,2
27,19,15,0
29,23,15,0
118,83,98,11
40,26,24,0
45,27,17,0
115,79,116,23
98,86,99,20
40,32,18,3
44,30,20,0
96,45,28,3
123,111,182,23
95,86,76,12
53,42,16,2
95,44,33,5
44,28,20,1
41,37,6,2
47,39,20,0
106,66,78,24
41,29,10,3
138,85,165,30
89,74,72,11
43,30,14,0
48,25,10,2
93,74,105,13
49,33,20,0
108,74,106,14
107,80,96,11
82,93,110,85
92,43,18,0
105,71,127,9
35,19,8,0
97,41,41,5
39,33,16,0
51,29,12,0
47,27,10,0
98,71,97,4
46,30,21,1
73,59,122,13
40,26,9,0
46,24,12,3
37,30,9,2
131,84,129,15
106,61,89,14
46,17,18,5
104,72,83,11
38,27,17,0
119,78,94,17
123,83,133,20
85,64,55,6
40,29,6,2
112,78,113,10
113,69,109,17
112,83,141,17
82,65,70,8
52,28,10,1
41,28,19,0
95,73,112,22
116,67,103,10
104,66,106,8
98,82,104,14
40,31,7,3
38,25,13,0
102,73,147,15
107,85,75,14
44,25,11,3
39,26,8,3
36,28,16,5
91,77,108,20
56,26,10,2
47,29,13,3
89,72,66,8
119,103,95,15
107,89,124,14
32,30,9,0
116,80,116,6
87,78,78,64
109,80,97,12
116,81,110,14
86,75,52,5
108,82,103,9
44,28,8,3
105,69,117,9
33,24,6,0
114,81,94,12
122,76,147,15
26,22,8,6
97,63,75,11
52,29,10,2
115,62,92,12
52,25,16,0
35,29,7,3
46,27,13,1
50,31,9,3
117,97,144,28
111,67,102,21
109,63,100,15
41,37,12,0
48,32,11,6
109,85,88,13
122,89,126,21
106,75,79,10
40,22,13,4
110,74,94,12
125,73,98,28
119,108,130,17
96,73,91,10
124,77,149,23
43,30,6,3
118,82,188,36
49,31,16,3
94,80,75,12
41,31,11,0
98,63,71,5
109,75,97,16
118,72,155,10
112,73,65,13
121,68,134,13
79,62,65,9
39,27,11,0
112,90,97,15
47,34,15,4
109,70,120,15
102,45,29,2
111,86,141,16
109,87,106,16
41,30,7,0
114,85,133,35
62,50,78,11
47,32,10,0
101,69,107,12
129,78,157,26
106,53,31,7
34,25,12,4
90,43,28,3
110,46,29,2
100,44,20,4
133,96,150,26
109,77,120,20
41,26,79,20
112,89,119,21
96,52,77,14
103,83,169,31
34,19,5,1
102,78,102,9
100,84,107,20
36,34,7,0
112,69,120,13
38,25,8,0
53,37,11,7
44,26,9,0
38,15,9,0
99,75,86,10
119,113,140,30
44,31,11,0
100,64,110,15
100,72,60,7
129,95,109,27
48,41,8,0
98,57,48,15
44,32,8,1
94,67,85,7
43,30,16,0
38,30,13,0
38,22,8,0
51,33,14,4
38,25,5,3
51,22,18,0
120,82,130,15
75,53,20,0
109,77,103,10
108,67,76,7
128,82,166,19
39,28,15,0
103,73,149,20
117,81,129,17
114,48,38,0
108,72,99,24
96,38,37,2
104,93,148,24
39,26,15,0
114,93,122,16
46,32,17,0
116,80,133,19
101,73,84,13
97,65,75,12
116,63,125,13
110,71,110,13
116,91,108,11
117,83,156,20
107,81,132,24
46,27,19,0
48,28,15,0
116,89,70,13
131,87,172,20
106,65,92,16
111,84,76,7
110,84,122,15
103,63,98,9
105,66,88,16
113,78,112,20
101,73,84,11
37,23,10,2
122,80,152,21
104,73,88,13
109,63,79,13
111,68,98,10
92,71,91,15
42,20,15,1
44,23,25,1
47,38,11,0
118,74,133,22
116,88,131,13
110,66,145,26
105,70,91,14
45,33,18,0
47,30,8,1
118,72,129,10
48,32,17,1
112,88,142,28
110,73,112,20
119,64,55,9
96,56,64,6
60,44,16,3
110,75,109,10
113,65,105,10
43,33,9,2
102,76,129,6
106,65,79,12
45,27,12,0
56,27,10,0
119,79,110,20
127,79,115,16
124,84,147,12
39,21,14,3
114,81,92,16
110,80,87,12
85,47,27,4
30,20,7,0
76,64,44,14
85,66,82,57
108,70,94,14
46,24,16,0
97,72,80,7
131,93,218,39
39,25,12,2
101,69,78,6
111,80,75,11
112,88,104,10
113,100,101,13
104,67,77,6
105,68,85,14
66,34,22,0
119,100,100,19
44,28,16,4
