s0,s10,s90,s90d
102,75,127,20
117,73,137,19
106,83,118,12
40,19,10,3
30,22,13,0
76,75,111,79
103,42,32,3
40,25,12,1
102,72,121,8
59,35,11,0
41,30,4,0
115,82,100,15
80,36,104,19
39,30,14,0
36,34,8,2
39,24,10,0
103,70,87,12
120,68,134,19
87,87,79,45
46,33,12,0
104,68,79,11
97,68,102,20
69,49,17,4
47,25,9,2
83,64,72,2
105,70,84,12
26,20,19,0
90,72,46,27
87,29,22,1
26,24,10,3
69,33,15,4
49,21,16,3
96,66,84,4
116,83,173,24
108,49,38,3
107,70,129,10
41,23,16,0
110,79,124,9
70,76,116,88
42,26,10,0
42,32,14,0
36,30,18,1
42,37,11,0
35,29,12,2
88,62,72,3
44,25,10,0
97,76,102,15
104,42,36,1
48,30,13,0
107,65,105,9
38,30,11,1
105,78,94,10
44,34,9,0
37,30,13,0
68,34,17,4
96,77,114,12
33,25,18,0
85,69,69,10
103,77,94,10
67,84,249,248
100,72,93,9
25,20,4,1
36,27,5,1
65,30,13,3
98,66,80,11
90,65,82,16
28,23,5,0
30,27,11,3
110,63,109,15
61,26,16,0
83,63,65,8
34,18,4,0
103,60,74,7
114,74,134,19
35,29,6,0
44,29,11,0
52,34,9,0
32,25,16,0
97,66,87,2
36,24,13,1
45,31,17,4
114,79,123,11
38,30,16,3
92,68,73,10
113,42,132,19
36,21,20,1
99,37,28,1
98,57,78,12
38,19,19,6
99,66,87,3
92,53,71,15
72,73,65,60
38,27,6,4
109,68,99,12
42,28,7,0
36,31,13,0
44,23,19,0
101,66,86,13
33,28,11,0
34,26,11,0
39,27,11,4
93,47,29,5
107,79,102,6
115,75,122,13
109,57,86,9
110,82,117,15
120,65,118,19
47,32,21,0
90,42,38,3
49,34,12,1
68,74,58,35
121,91,136,27
33,32,6,3
36,29,19,3
33,26,17,1
36,30,8,0
101,70,84,19
108,67,155,15
38,24,16,0
85,66,68,6
55,42,12,6
95,63,78,11
99,82,103,12
42,27,9,3
48,34,21,0
72,79,143,75
30,28,12,0
101,73,80,10
38,28,13,0
99,71,70,16
111,74,100,14
31,24,7,0
49,25,18,1
79,42,17,2
124,76,139,12
35,25,12,1
39,34,7,0
74,30,25,0
90,69,75,13
37,28,6,1
103,71,108,9
76,26,16,0
52,29,13,2
108,66,89,7
40,30,13,0
43,32,28,4
29,27,10,2
38,24,16,1
102,60,98,7
94,63,93,6
103,49,43,2
83,101,146,81
99,67,67,13
36,36,9,2
29,22,9,0
26,16,13,3
45,34,17,0
32,22,6,0
39,33,17,3
38,29,11,0
39,31,8,4
42,30,17,0
29,22,9,0
97,62,104,7
37,29,14,2
45,31,14,1
92,63,69,12
50,34,13,0
129,62,136,33
100,66,75,17
110,79,113,20
51,40,207,126
26,20,15,0
34,29,17,2
36,21,9,0
94,50,68,3
51,31,11,0
84,66,68,2
35,34,3,1
40,23,12,0
101,61,95,26
38,33,12,6
104,62,111,10
113,64,80,5
82,64,71,6
39,28,11,3
110,69,99,14
101,81,123,8
104,67,99,14
98,57,77,16
50,31,14,4
38,32,15,0
111,63,153,13
103,76,84,8
36,23,5,0
109,72,133,13
38,22,20,2
33,29,9,2
44,22,12,0
99,66,105,7
37,28,8,1
98,64,74,7
40,26,26,5
129,75,144,14
106,68,107,17
112,76,105,11
108,73,101,8
36,32,13,1
107,67,89,9
33,28,8,1
32,28,13,0
102,63,107,12
39,31,15,0
29,33,5,4
54,37,15,8
28,21,6,5
89,66,86,14
88,43,24,3
27,22,8,0
95,63,80,6
91,63,88,16
13,20,9,1
113,71,120,14
30,24,8,2
45,32,15,7
109,54,88,12
103,72,106,12
39,25,7,0
101,70,78,8
35,23,8,3
53,28,19,1
92,74,90,10
46,29,11,1
107,54,71,12
89,30,21,3
40,34,15,0
14,12,10,5
42,35,9,0
35,29,6,2
43,24,18,2
108,77,108,16
89,68,84,9
102,75,104,14
33,29,8,1
41,26,6,0
88,76,147,16
45,36,17,4
39,30,13,2
34,22,5,0
84,48,20,0
50,29,12,3
113,65,80,13
112,89,148,17
116,90,88,13
97,71,89,11
103,77,89,11
97,59,83,20
77,25,18,5
33,23,9,3
99,75,127,13
89,63,82,4
104,74,152,18
92,64,84,19
25,17,4,2
36,24,15,1
35,25,11,0
35,28,15,1
84,60,75,17
34,26,18,0
61,51,14,1
130,86,176,31
41,27,16,1
84,44,15,1
78,53,75,12
99,67,90,10
96,59,76,6
106,75,95,13
49,29,18,2
114,87,164,11
87,50,80,4
12,14,4,2
100,30,21,2
33,28,11,0
98,69,150,17
100,46,35,5
108,76,112,17
116,73,148,21
40,36,14,3
102,68,88,7
99,39,31,2
107,43,90,20
49,37,16,4
80,34,22,3
36,26,16,2
100,67,127,17
32,26,10,1
41,31,18,10
20,29,16,0
106,76,99,14
19,19,12,2
93,49,23,1
26,23,13,1
110,65,104,5
89,69,95,12
20,19,10,0
102,61,103,18
101,66,106,12
105,58,122,22
98,72,116,13
135,78,160,11
31,26,10,0
120,71,136,13
35,29,7,0
114,66,122,20
34,29,1,0
97,71,87,10
37,22,20,0
41,32,21,2
78,45,16,2
115,67,82,14
105,69,101,8
112,76,113,29
107,73,67,7
37,27,13,0
111,66,101,10
36,27,8,0
29,27,12,2
37,29,13,3
28,23,12,1
108,84,119,15
39,32,11,2
12,15,9,2
36,20,11,1
30,29,10,0
97,57,73,1
95,63,109,21
18,16,18,1
43,23,17,0
43,28,12,0
38,34,6,4
111,81,120,19
111,72,152,19
94,51,66,14
39,25,8,1
91,53,63,5
102,60,103,9
82,62,86,3
116,74,106,14
97,50,64,3
96,66,93,16
41,28,9,2
108,65,106,11
39,28,9,0
46,34,11,2
79,56,91,13
101,67,111,28
61,40,14,3
84,64,78,12
93,69,77,6
48,27,21,2
37,27,16,0
44,29,16,0
103,87,73,14
109,76,101,18
45,33,14,2
119,64,107,13
108,71,134,13
36,38,212,74
31,25,13,3
88,64,70,17
16,16,5,1
92,71,111,9
101,71,109,26
29,25,10,0
130,64,137,18
102,66,103,21
116,87,174,24
51,31,19,1
93,81,109,7
51,33,17,0
102,64,91,8
26,19,20,4
11,25,19,0
89,77,81,23
120,71,84,13
109,82,149,15
43,33,14,2
116,84,160,20
34,29,7,0
110,72,118,18
59,36,58,11
102,57,99,9
31,29,5,1
30,26,11,3
37,18,11,0
104,61,96,8
74,72,78,50
87,69,76,7
53,35,10,0
46,23,14,0
103,72,126,12
94,70,58,3
97,69,75,5
34,28,12,0
99,63,98,11
83,60,87,8
26,22,15,4
44,22,27,3
96,61,75,11
108,78,136,13
43,31,22,5
106,72,90,5
114,74,94,9
97,67,113,19
42,29,9,0
35,29,16,2
87,63,69,9
77,26,13,5
15,17,10,0
39,27,17,2
38,21,11,0
85,42,26,4
101,68,95,10
86,60,52,7
108,64,129,9
108,61,92,13
116,71,108,18
94,50,85,2
85,70,83,9
16,11,17,2
30,22,2,0
105,61,82,4
35,32,14,4
39,22,6,0
113,62,133,25
38,28,14,2
126,50,145,22
90,56,62,12
89,58,90,7
17,16,13,2
89,55,70,3
101,67,87,10
40,24,9,0
118,78,114,20
94,58,84,18
82,43,33,2
41,29,15,0
88,93,83,12
35,27,12,0
39,28,19,1
104,63,89,12
109,77,96,12
72,29,25,0
74,50,67,11
111,76,121,12
84,38,20,0
41,26,9,0
107,59,91,11
88,54,78,7
43,32,16,0
41,32,4,0
30,20,8,5
28,24,19,7
41,24,10,1
13,13,13,1
89,72,59,5
109,86,92,73
93,65,67,14
39,29,14,2
34,18,8,0
120,71,116,19
101,52,76,68
112,77,118,19
40,26,15,4
27,21,11,0
89,35,30,0
90,62,86,9
44,24,15,5
41,29,7,1
37,27,15,0
95,69,92,11
95,71,103,21
86,29,21,0
28,29,10,2
103,79,98,4
113,62,115,20
32,25,6,0
78,28,24,4
12,15,9,0
32,22,20,2
101,67,89,7
33,26,11,2
113,78,90,16
13,20,16,2
103,64,146,20
37,22,10,3
85,56,65,11
36,38,13,0
29,22,11,1
23,17,17,3
90,72,92,13
100,62,62,8
39,26,13,2
90,43,29,0
110,75,115,9
51,31,13,4
36,32,12,0
26,25,29,2
10,17,12,0
39,27,12,0
99,67,77,11
42,23,17,2
92,60,122,12
31,23,7,0
75,35,12,3
99,46,28,6
94,59,100,13
72,42,81,12
95,64,96,7
89,77,120,13
105,74,126,22
105,79,142,5
98,64,67,9
42,30,13,0
28,17,11,2
44,25,12,3
40,27,11,0
45,31,23,0
117,84,118,19
41,27,21,0
44,30,9,1
37,24,15,2
96,91,104,17
93,49,74,12
14,16,10,0
73,29,21,3
31,31,14,0
92,45,22,0
122,88,155,24
47,25,24,0
44,27,14,2
27,24,17,1
37,30,11,3
104,68,108,15
40,27,15,0
109,77,147,15
44,36,11,3
41,34,12,1
87,54,72,8
40,26,9,0
94,50,27,0
104,77,122,10
34,22,7,1
41,23,14,2
43,40,9,4
32,30,11,1
105,59,92,19
96,47,30,3
111,69,134,17
40,27,12,2
97,54,72,7
92,55,68,8
111,73,137,20
92,52,88,9
88,55,101,13
43,23,11,1
82,71,79,4
32,37,7,2
80,26,17,0
119,85,106,14
119,81,123,25
48,30,13,0
35,24,3,0
89,75,87,73
42,29,19,2
96,74,76,12
98,67,91,17
109,75,112,25
94,72,92,16
99,42,29,2
105,79,79,19
107,71,121,8
109,68,97,14
85,52,60,13
99,77,95,17
55,45,24,5
111,74,128,16
104,82,89,12
76,35,60,9
107,67,87,12
26,25,10,3
39,41,14,0
105,77,109,15
109,70,108,9
30,22,1,0
39,30,15,3
45,22,47,5
39,30,11,0
111,71,73,11
107,84,113,22
41,32,12,2
33,23,10,0
40,28,6,5
36,26,22,4
106,80,118,24
14,19,15,0
97,73,78,19
40,27,13,0
109,74,97,12
97,77,117,15
89,52,80,4
40,32,12,0
97,58,81,16
22,24,19,0
40,22,20,1
42,29,11,3
140,84,133,25
38,21,15,1
106,63,110,23
106,67,98,11
25,27,8,4
98,78,65,8
103,61,75,9
38,33,9,2
101,59,77,5
104,67,118,17
71,45,19,0
34,26,7,2
122,81,127,29
30,25,6,0
100,57,105,16
50,32,8,0
33,29,10,2
122,87,175,27
40,26,17,0
34,27,11,1
110,68,106,7
44,33,17,0
11,18,16,2
39,19,16,0
43,33,6,1
100,82,101,15
89,52,60,10
37,29,18,4
94,54,85,13
98,68,83,10
92,43,31,8
48,40,16,3
37,23,6,6
32,27,10,0
85,57,69,6
35,21,16,1
12,14,20,5
33,20,11,0
31,21,7,2
50,38,7,2
53,36,11,1
48,39,16,3
12,14,4,3
35,28,9,1
38,33,15,0
114,88,148,23
50,30,17,3
103,90,138,21
36,34,18,0
101,58,119,7
113,72,119,14
79,29,18,3
101,70,106,15
103,67,109,11
105,63,87,12
88,68,73,2
91,73,103,18
112,73,120,24
91,67,70,16
95,64,69,8
39,34,4,4
32,24,17,0
86,65,70,10
28,27,12,3
93,77,120,13
43,30,15,4
107,83,119,18
84,33,8,0
73,19,20,3
19,20,13,0
106,58,84,3
35,31,12,1
35,32,8,0
112,65,98,12
75,32,24,1
44,30,3,0
103,76,93,5
96,75,86,11
95,72,81,6
117,75,119,16
111,79,122,13
93,66,104,7
101,80,77,8
20,17,12,7
44,30,15,0
38,29,12,0
37,24,14,0
47,27,18,4
98,56,57,8
100,77,84,8
108,78,105,13
85,30,25,0
42,34,14,0
94,63,95,10
52,31,26,0
102,63,74,6
110,71,131,11
94,47,113,12
36,26,14,1
41,25,18,0
33,25,8,2
45,29,7,0
91,55,87,8
32,24,12,1
33,26,12,0
88,58,80,9
96,54,80,6
111,76,116,4
95,71,63,6
41,31,10,2
91,64,76,10
98,76,71,10
118,92,170,38
97,52,99,8
116,65,128,14
89,49,23,0
111,59,88,9
45,37,12,1
87,59,77,8
110,81,156,20
46,32,10,0
31,30,13,2
103,74,107,12
92,40,25,1
33,26,8,0
99,62,77,10
103,67,120,11
99,39,32,0
39,25,8,4
57,25,19,3
96,84,75,21
48,30,20,5
117,75,163,30
103,70,126,10
102,71,99,8
120,70,93,20
104,84,124,18
35,35,7,1
27,22,6,3
108,77,96,16
91,56,90,2
94,63,112,13
32,21,9,0
62,18,16,1
48,31,14,0
123,83,127,14
43,31,13,0
24,24,11,4
125,79,119,10
91,65,82,7
100,68,78,12
11,14,12,0
121,79,147,15
95,67,91,13
15,15,15,3
39,23,16,1
80,34,33,3
27,27,11,0
45,35,17,0
35,25,12,0
93,70,90,15
35,28,13,0
35,36,13,3
31,22,11,0
56,39,19,0
43,29,22,4
102,67,80,10
35,26,13,0
43,28,14,0
42,26,11,0
106,80,124,16
103,73,85,8
111,73,121,14
104,87,118,26
82,36,28,4
82,22,27,4
31,24,15,0
111,73,89,6
42,24,19,5
33,31,4,0
104,68,121,15
104,65,115,11
44,32,11,3
110,81,124,12
33,26,14,7
80,61,99,6
107,67,95,18
48,41,17,0
104,73,121,19
16,15,9,0
51,31,17,0
79,49,62,5
39,28,17,3
91,46,29,2
106,59,116,21
33,29,7,4
45,26,9,0
40,25,13,2
97,74,72,10
84,63,77,6
99,74,99,11
110,75,130,15
44,29,11,2
112,77,140,25
86,66,76,9
42,32,16,1
110,63,107,22
44,32,13,0
33,29,4,0
28,28,9,0
43,29,8,5
44,34,17,4
115,55,150,20
41,28,14,3
91,56,89,70
84,22,25,2
33,22,12,3
39,39,17,0
99,58,86,9
91,39,47,2
40,25,8,3
41,23,18,3
84,57,82,9
29,26,6,0
43,26,12,0
29,21,14,0
32,32,6,1
108,66,140,15
49,27,14,1
93,60,67,8
121,52,147,18
98,56,92,15
105,68,85,16
32,26,12,4
41,33,15,3
79,37,11,0
98,76,84,14
39,23,16,0
39,26,23,0
93,58,67,9
28,29,12,4
44,20,16,3
38,25,11,0
131,92,181,27
46,25,10,7
102,71,81,13
118,66,112,9
95,80,96,5
34,22,15,3
33,31,11,0
102,66,100,12
34,20,23,2
38,33,8,2
41,34,12,0
101,72,93,21
106,72,120,5
37,25,10,4
50,31,14,1
115,74,106,20
105,78,93,14
41,35,7,1
14,11,9,5
115,59,143,22
106,68,116,16
42,33,18,0
86,53,65,11
93,37,29,4
43,27,18,0
88,69,73,13
35,24,13,0
43,28,16,2
45,32,21,0
90,70,74,13
96,76,120,22
75,58,72,17
43,29,12,0
44,24,20,2
26,19,10,0
32,27,16,0
94,60,91,14
68,32,18,2
114,93,182,26
111,67,96,19
101,73,128,13
74,91,86,54
37,29,22,2
98,70,92,11
37,29,2,2
102,71,123,9
106,61,76,16
91,59,87,10
46,24,15,1
31,20,10,0
26,24,21,0
79,62,82,7
36,24,15,0
97,66,97,11
84,56,65,5
35,22,15,1
128,85,129,13
11,15,6,1
29,23,9,0
32,24,14,3
99,81,63,14
119,82,151,21
114,80,182,36
45,33,16,2
54,33,15,4
111,82,157,20
78,35,41,4
91,58,162,8
25,28,12,0
47,29,18,3
130,76,115,15
110,72,99,13
14,14,12,0
34,27,6,0
33,26,18,2
116,74,120,21
33,19,7,5
33,29,14,0
100,66,77,13
35,26,6,3
100,64,101,8
93,70,68,6
35,17,6,1
117,81,135,14
107,76,95,11
91,63,63,6
85,67,81,8
36,28,10,0
115,62,136,20
100,62,114,15
107,94,168,19
85,65,81,6
36,30,9,2
85,56,59,10
37,35,10,0
36,19,13,0
97,67,123,15
92,70,72,18
94,65,87,12
46,37,21,0
40,24,16,3
95,45,31,5
40,22,11,0
45,37,9,1
57,44,12,4
96,58,74,12
38,24,9,1
94,49,80,10
37,29,7,0
98,59,73,11
50,23,16,0
109,61,118,20
93,42,23,3
100,68,99,18
37,27,19,5
11,15,6,5
44,22,13,1
130,76,159,32
43,29,11,0
92,51,28,7
109,75,94,9
108,62,91,20
85,43,26,2
42,24,17,4
112,67,98,5
72,38,14,0
91,40,36,0
35,17,16,1
34,30,8,1
86,53,88,8
124,89,116,11
105,61,110,17
128,86,179,17
91,69,128,20
21,24,6,0
27,26,8,1
27,16,13,0
45,33,7,1
104,69,110,15
26,19,16,1
66,75,69,43
116,82,148,24
109,65,117,24
32,27,8,2
77,63,61,13
10,13,8,0
48,30,19,2
38,27,12,0
83,38,21,3
39,24,19,1
99,61,91,11
38,26,9,2
106,80,106,11
46,27,24,3
29,27,8,0
89,58,77,5
44,26,12,0
33,25,8,5
105,66,105,17
45,27,13,0
33,22,14,2
38,28,10,0
100,75,119,14
108,63,89,4
106,78,92,4
39,29,13,0
44,27,11,0
95,38,32,1
44,25,13,0
70,35,10,2
97,64,91,14
106,53,34,4
101,65,82,11
51,37,19,2
102,60,96,15
108,78,126,12
50,25,10,0
84,84,107,79
97,68,82,8
87,59,69,4
33,27,7,0
107,65,90,20
112,76,121,17
99,59,72,9
35,18,15,0
106,79,89,7
39,22,15,1
109,78,110,16
44,29,20,2
29,27,4,0
102,95,83,13
123,251,249,248
30,26,14,0
24,19,13,6
31,14,16,1
49,29,17,1
18,18,17,3
97,69,105,23
118,78,120,19
87,39,24,3
27,19,9,0
95,65,80,17
54,25,8,3
96,63,90,10
43,25,11,1
90,68,58,17
49,26,21,3
99,60,77,8
106,59,121,13
97,63,93,15
34,22,8,0
105,74,97,26
98,77,69,13
91,65,74,7
107,33,29,5
25,26,6,4
37,20,8,0
99,62,90,8
32,26,9,1
36,37,9,1
40,27,8,0
43,31,15,2
68,46,45,5
46,34,9,0
34,30,17,3
32,30,9,0
39,29,16,2
39,26,19,4
107,74,77,11
31,27,7,0
122,69,139,16
25,19,18,2
37,26,13,0
28,20,9,1
136,49,148,15
105,68,88,9
68,65,58,25
109,71,134,9
36,34,9,1
33,27,13,0
42,28,13,0
30,15,15,0
40,29,12,0
112,75,115,9
95,58,80,6
39,28,12,2
37,29,6,2
93,56,106,17
115,84,161,18
120,56,111,14
79,42,13,2
93,67,79,6
17,38,18,6
92,57,92,8
31,23,7,3
87,57,85,11
44,27,19,4
37,27,8,2
58,42,13,3
55,32,17,1
11,12,16,3
97,70,78,6
102,72,89,11
106,67,123,9
120,78,154,14
107,75,105,16
41,27,14,0
115,90,172,33
107,73,107,12
43,21,20,1
104,68,104,6
85,51,82,7
17,13,20,0
112,79,104,12
59,31,13,2
39,32,12,1
41,28,24,2
63,24,23,0
45,27,16,3
45,27,17,0
39,24,19,0
51,33,20,4
99,70,95,9
113,81,129,21
43,26,11,0
80,67,71,42
125,67,125,23
105,80,99,23
61,28,8,0
39,27,9,2
40,30,11,3
123,83,122,15
19,21,10,0
93,36,29,0
50,18,4,0
29,24,10,0
96,56,62,14
42,33,17,0
106,75,141,19
85,54,84,12
110,56,110,15
50,28,17,0
79,44,13,1
44,29,20,0
41,25,14,0
41,35,14,0
46,25,18,2
28,28,12,0
98,59,82,7
100,58,77,9
33,25,6,2
52,40,10,0
108,75,93,19
40,22,9,2
93,38,22,2
38,28,8,0
115,86,118,7
37,43,96,12
30,31,7,2
34,30,11,0
106,77,110,9
101,61,68,5
39,29,8,0
78,74,59,39
58,36,13,1
110,71,164,17
116,86,118,26
38,21,17,4
12,9,16,0
48,27,13,0
47,25,12,4
101,75,86,12
40,27,21,4
51,22,19,1
117,75,107,17
38,23,10,0
84,61,97,17
121,72,91,15
97,64,86,10
103,86,71,43
86,65,80,4
33,25,6,0
113,85,124,16
100,84,100,16
36,33,3,0
59,31,16,0
37,22,13,2
33,26,11,0
27,27,11,1
32,22,11,3
112,83,90,19
105,64,133,16
97,56,96,2
37,24,15,2
100,71,95,7
108,59,109,8
98,64,103,14
130,78,161,19
44,28,17,0
103,62,86,10
118,78,142,28
43,27,16,0
38,24,5,5
113,71,122,14
90,56,80,6
95,61,70,17
105,56,102,8
32,26,8,0
41,31,19,0
112,67,115,18
114,60,91,10
112,82,96,10
113,70,106,10
76,30,11,3
95,68,100,14
42,27,12,4
41,28,8,0
82,42,28,2
51,28,14,1
39,34,10,5
103,84,138,23
50,32,17,0
44,27,19,4
92,79,87,52
43,30,8,1
38,25,10,0
51,24,11,0
24,23,18,0
86,28,32,4
36,29,23,3
107,90,109,13
48,30,19,0
43,27,8,1
77,19,24,5
107,68,136,18
44,35,18,2
29,32,11,0
112,72,144,22
44,28,15,0
46,29,13,3
114,75,151,30
40,27,11,0
39,27,11,0
127,72,155,24
97,79,91,8
105,64,71,3
88,56,83,3
99,41,47,6
36,28,8,0
28,23,7,0
91,38,26,6
107,90,147,19
111,81,139,18
95,86,97,14
39,20,5,1
40,20,16,0
93,62,74,8
90,67,78,4
31,30,6,2
36,28,3,7
46,34,15,0
41,28,13,4
98,68,112,14
40,27,16,0
97,37,31,4
59,41,9,0
30,26,7,0
34,20,3,0
30,26,9,2
31,30,7,2
99,83,118,19
47,38,13,1
53,23,18,5
105,68,104,19
42,27,25,0
35,25,13,3
101,61,84,5
43,25,12,0
108,76,117,10
117,83,135,22
40,31,14,0
66,46,27,3
37,27,10,2
111,86,154,18
42,25,11,2
110,79,160,10
108,65,73,5
108,112,160,17
42,29,12,0
86,72,80,6
35,21,16,3
89,57,71,12
32,19,12,2
43,25,12,3
44,33,15,0
118,80,142,6
121,73,104,4
27,22,17,4
109,77,120,15
44,28,17,2
35,31,5,0
101,71,108,19
37,18,17,0
42,24,14,0
32,26,24,4
100,73,83,12
38,30,13,2
47,35,15,3
38,25,20,1
100,58,95,11
39,31,18,0
34,25,13,0
37,27,6,1
40,32,15,3
14,19,9,4
35,30,12,1
104,67,104,3
44,31,11,1
96,44,17,0
44,39,19,1
97,81,94,9
41,35,18,1
128,76,168,11
119,86,121,21
50,27,12,4
31,26,5,0
21,19,15,2
120,74,118,22
26,28,11,2
38,31,17,0
34,18,18,2
40,28,5,3
45,28,8,2
92,51,87,13
44,24,16,1
38,35,10,0
13,14,6,8
42,30,10,1
32,28,16,0
35,17,14,1
104,75,112,7
32,22,12,2
34,33,24,6
86,72,101,17
103,71,95,4
13,9,14,0
75,42,15,0
28,26,13,3
34,24,8,3
16,15,19,4
33,28,5,0
89,57,52,7
38,31,14,2
107,60,108,18
105,75,98,11
105,78,130,23
26,21,10,5
93,61,65,1
43,31,20,1
97,66,109,16
73,55,81,9
104,64,87,14
50,20,12,1
98,72,126,9
114,74,110,11
38,32,17,0
39,34,6,0
31,25,3,0
42,30,10,2
122,48,109,25
25,18,13,4
117,74,118,24
104,68,102,15
40,30,6,0
104,79,93,14
96,55,97,10
37,25,14,1
35,23,9,0
72,51,50,7
105,62,72,13
79,59,74,21
88,61,94,11
106,82,133,15
41,26,12,0
39,26,13,0
79,47,49,0
105,89,135,14
89,52,57,4
32,27,6,0
85,62,83,6
83,59,57,7
100,40,27,1
111,78,124,13
14,19,11,5
43,27,24,0
34,25,12,3
108,79,84,8
98,74,92,12
104,54,29,0
92,69,89,14
95,34,37,1
81,50,64,13
90,45,25,1
91,64,84,9
117,72,175,22
38,32,8,0
104,58,80,21
126,87,140,10
112,76,145,22
118,77,131,15
33,27,9,0
39,26,6,1
34,26,18,0
120,63,140,11
111,69,90,11
93,34,39,0
102,39,25,1
84,33,22,0
125,74,129,15
117,47,127,15
72,75,50,44
89,81,103,71
38,31,10,2
93,33,23,3
114,54,116,26
31,18,11,0
98,75,87,15
108,58,119,29
116,84,174,21
67,41,18,4
30,28,7,0
104,69,107,15
104,46,57,7
38,36,7,2
85,34,33,5
37,27,8,1
94,70,79,9
45,29,10,7
87,58,69,12
113,83,158,21
83,47,21,1
97,47,26,0
42,34,12,1
34,27,14,0
67,45,19,1
38,36,11,1
45,26,15,1
41,18,13,3
108,72,109,8
48,31,17,2
33,24,11,0
108,70,122,24
45,26,17,0
37,23,7,0
113,62,93,11
106,70,84,16
111,75,123,16
29,21,20,3
37,31,11,1
99,71,121,8
89,62,75,10
85,41,44,1
50,29,19,7
38,27,9,4
29,19,11,0
111,69,133,8
47,25,19,5
47,24,23,0
113,76,118,14
106,64,114,13
105,83,166,21
92,57,98,19
42,31,14,1
113,78,106,21
40,29,11,0
78,84,85,49
39,25,26,0
99,67,106,5
105,82,134,21
126,82,150,15
104,63,83,17
30,24,9,3
11,16,13,0
19,21,5,0
108,74,133,23
102,79,91,6
106,69,111,13
